"cliente_id";"cliente_nombre";"genero_desc";"fecha_nacimiento";"edad"
8945;"Cliente 5941";"Hombre";"1996-02-11";25
8946;"Cliente 2335";"Mujer";"1975-01-20";46
8947;"Cliente 8452";"Hombre";"1944-04-14";77
8948;"Cliente 3537";"Hombre";"1942-05-13";79
8949;"Cliente 1765";"Hombre";"1946-11-21";75
8950;"Cliente 8903";"Mujer";"1986-07-21";35
8951;"Cliente 6109";"Mujer";"1982-10-26";39
8952;"Cliente 9273";"Mujer";"1988-12-25";33
8953;"Cliente 1101";"Hombre";"1975-11-06";46
8954;"Cliente 426";"Mujer";"1984-01-11";37
8955;"Cliente 1503";"Hombre";"1959-09-04";62
8956;"Cliente 1766";"Hombre";"1965-04-20";56
8957;"Cliente 6878";"Hombre";"1958-11-26";63
8958;"Cliente 1504";"Hombre";"1993-09-22";28
8959;"Cliente 2753";"Mujer";"1990-02-17";31
8960;"Cliente 4156";"Hombre";"1976-08-15";45
8961;"Cliente 2336";"Hombre";"1955-04-11";66
8962;"Cliente 1942";"Mujer";"1981-03-02";40
8963;"Cliente 5629";"Hombre";"1966-12-09";55
8964;"Cliente 3949";"Hombre";"1974-09-04";47
8965;"Cliente 9887";"Hombre";"1973-12-04";48
8966;"Cliente 7007";"Mujer";"1971-04-02";50
8967;"Cliente 9635";"Mujer";"1986-07-21";35
8968;"Cliente 8108";"Hombre";"1972-11-17";49
8969;"Cliente 1850";"Mujer";"1951-09-12";70
8970;"Cliente 1058";"Mujer";"1968-01-27";53
8971;"Cliente 7208";"Mujer";"1992-07-17";29
8972;"Cliente 8815";"Hombre";"1982-03-10";39
8973;"Cliente 9625";"Mujer";"1972-08-09";49
8974;"Cliente 7530";"Mujer";"1969-10-02";52
8975;"Cliente 1505";"Mujer";"1979-04-06";42
8976;"Cliente 1613";"Mujer";"1956-08-05";65
8977;"Cliente 7982";"Mujer";"1985-05-18";36
8978;"Cliente 7607";"Mujer";"1997-10-01";24
8979;"Cliente 885";"Hombre";"1954-03-08";67
8980;"Cliente 2556";"Mujer";"1997-02-09";24
8981;"Cliente 2055";"Mujer";"1988-01-14";33
8982;"Cliente 1263";"Mujer";"1947-11-13";74
8983;"Cliente 5852";"Hombre";"1964-09-11";57
8984;"Cliente 1059";"Mujer";"1976-11-26";45
8985;"Cliente 4374";"Hombre";"1963-05-31";58
8986;"Cliente 7264";"Hombre";"1978-05-29";43
8987;"Cliente 992";"Hombre";"1941-11-06";80
8988;"Cliente 2268";"Mujer";"1943-10-25";78
8989;"Cliente 6791";"Mujer";"1971-04-03";50
8990;"Cliente 4375";"Mujer";"1985-03-24";36
8991;"Cliente 3746";"Mujer";"1978-06-21";43
8992;"Cliente 9002";"Mujer";"1983-12-29";38
8993;"Cliente 200";"Mujer";"1968-08-22";53
8994;"Cliente 1506";"Mujer";"1943-08-09";78
8995;"Cliente 8554";"Mujer";"1978-10-30";43
8996;"Cliente 3270";"Hombre";"1972-07-14";49
8997;"Cliente 6394";"Mujer";"1954-08-10";67
8998;"Cliente 9325";"Hombre";"1963-02-01";58
8999;"Cliente 4060";"Hombre";"1943-05-14";78
9000;"Cliente 326";"Mujer";"1964-08-28";57
9001;"Cliente 6128";"Hombre";"1995-10-07";26
9002;"Cliente 1419";"Mujer";"1944-09-08";77
9003;"Cliente 2557";"Mujer";"1944-08-11";77
9004;"Cliente 3590";"Hombre";"1975-02-02";46
9005;"Cliente 3660";"Hombre";"1941-07-21";80
9006;"Cliente 8952";"Mujer";"1963-10-30";58
9007;"Cliente 6439";"Hombre";"1976-08-10";45
9008;"Cliente 7303";"Hombre";"1957-09-05";64
9009;"Cliente 9041";"Hombre";"1968-11-15";53
9010;"Cliente 2819";"Hombre";"1978-07-21";43
9011;"Cliente 6151";"Mujer";"1988-08-10";33
9012;"Cliente 1174";"Mujer";"1953-02-07";68
9013;"Cliente 5413";"Hombre";"1995-04-23";26
9014;"Cliente 8478";"Hombre";"1956-03-20";65
9015;"Cliente 2558";"Mujer";"1945-02-26";76
9016;"Cliente 3465";"Mujer";"1946-04-28";75
9017;"Cliente 2221";"Hombre";"1953-06-09";68
9018;"Cliente 1943";"Hombre";"1961-12-13";60
9019;"Cliente 521";"Hombre";"1990-02-01";31
9020;"Cliente 9042";"Mujer";"1945-09-21";76
9021;"Cliente 9445";"Hombre";"1975-10-06";46
9022;"Cliente 9098";"Hombre";"1962-07-04";59
9023;"Cliente 4673";"Mujer";"1966-02-19";55
9024;"Cliente 6744";"Hombre";"1956-07-10";65
9025;"Cliente 9779";"Hombre";"1967-12-25";54
9026;"Cliente 9017";"Hombre";"1945-01-11";76
9027;"Cliente 7531";"Mujer";"1961-02-07";60
9028;"Cliente 6879";"Hombre";"1960-01-22";61
9029;"Cliente 4925";"Hombre";"1950-10-16";71
9030;"Cliente 1507";"Hombre";"1978-12-30";43
9031;"Cliente 7948";"Hombre";"1991-07-26";30
9032;"Cliente 9335";"Hombre";"1983-11-15";38
9033;"Cliente 5321";"Mujer";"1982-02-22";39
9034;"Cliente 4969";"Hombre";"1964-08-16";57
9035;"Cliente 9749";"Mujer";"1968-01-30";53
9036;"Cliente 1420";"Mujer";"1966-05-13";55
9037;"Cliente 2559";"Hombre";"1992-08-16";29
9038;"Cliente 5751";"Mujer";"1973-03-23";48
9039;"Cliente 5734";"Mujer";"1986-06-25";35
9040;"Cliente 1175";"Hombre";"1987-08-18";34
9041;"Cliente 9135";"Hombre";"1978-10-07";43
9042;"Cliente 5735";"Hombre";"1992-11-26";29
9043;"Cliente 8685";"Hombre";"1962-09-21";59
9044;"Cliente 2021";"Hombre";"1976-04-28";45
9045;"Cliente 3129";"Hombre";"1944-05-25";77
9046;"Cliente 6483";"Mujer";"1981-01-14";40
9047;"Cliente 761";"Hombre";"1952-07-17";69
9048;"Cliente 3950";"Hombre";"1943-11-24";78
9049;"Cliente 1314";"Mujer";"1981-04-30";40
9050;"Cliente 4376";"Hombre";"1985-02-03";36
9051;"Cliente 3951";"Hombre";"1966-05-23";55
9052;"Cliente 100";"Hombre";"1957-07-29";64
9053;"Cliente 6152";"Mujer";"1957-10-01";64
9054;"Cliente 3885";"Hombre";"1975-01-18";46
9055;"Cliente 2022";"Mujer";"1952-07-03";69
9056;"Cliente 6220";"Hombre";"1968-11-06";53
9057;"Cliente 6655";"Hombre";"1942-07-01";79
9058;"Cliente 1693";"Hombre";"1962-06-19";59
9059;"Cliente 4268";"Hombre";"1983-07-11";38
9060;"Cliente 7332";"Mujer";"1954-05-04";67
9061;"Cliente 8465";"Mujer";"1941-02-06";80
9062;"Cliente 3332";"Hombre";"1950-04-07";71
9063;"Cliente 6484";"Hombre";"1992-08-10";29
9064;"Cliente 7104";"Hombre";"1971-02-24";50
9065;"Cliente 3661";"Hombre";"1993-10-21";28
9066;"Cliente 9326";"Hombre";"1980-03-29";41
9067;"Cliente 9609";"Hombre";"1971-02-18";50
9068;"Cliente 8265";"Hombre";"1990-10-08";31
9069;"Cliente 3807";"Hombre";"1954-04-21";67
9070;"Cliente 327";"Mujer";"1966-04-02";55
9071;"Cliente 7626";"Hombre";"1973-10-03";48
9072;"Cliente 3591";"Mujer";"1945-01-06";76
9073;"Cliente 4061";"Hombre";"1966-10-30";55
9074;"Cliente 608";"Mujer";"1992-07-04";29
9075;"Cliente 1421";"Hombre";"1958-08-25";63
9076;"Cliente 4377";"Hombre";"1956-07-24";65
9077;"Cliente 8599";"Mujer";"1959-07-08";62
9078;"Cliente 609";"Mujer";"1964-02-23";57
9079;"Cliente 4378";"Hombre";"1959-03-01";62
9080;"Cliente 8266";"Hombre";"1941-12-01";80
9081;"Cliente 4157";"Mujer";"1971-07-20";50
9082;"Cliente 6856";"Hombre";"1943-11-17";78
9083;"Cliente 5177";"Hombre";"1970-01-10";51
9084;"Cliente 1694";"Hombre";"1983-06-14";38
9085;"Cliente 2023";"Mujer";"1964-05-12";57
9086;"Cliente 1508";"Mujer";"1997-02-03";24
9087;"Cliente 1944";"Hombre";"1979-02-22";42
9088;"Cliente 522";"Hombre";"1981-10-29";40
9089;"Cliente 4826";"Hombre";"1980-07-31";41
9090;"Cliente 4062";"Mujer";"1979-01-26";42
9091;"Cliente 5853";"Hombre";"1955-12-24";66
9092;"Cliente 2560";"Mujer";"1946-04-22";75
9093;"Cliente 6656";"Hombre";"1946-02-13";75
9094;"Cliente 7742";"Hombre";"1966-05-11";55
9095;"Cliente 4607";"Hombre";"1961-06-08";60
9096;"Cliente 101";"Hombre";"1971-07-25";50
9097;"Cliente 6485";"Mujer";"1958-03-10";63
9098;"Cliente 4454";"Mujer";"1984-10-02";37
9099;"Cliente 1851";"Mujer";"1994-09-26";27
9100;"Cliente 6153";"Hombre";"1962-03-21";59
9101;"Cliente 4970";"Hombre";"1991-09-30";30
9102;"Cliente 2892";"Hombre";"1978-05-27";43
9103;"Cliente 7304";"Mujer";"1975-08-21";46
9104;"Cliente 675";"Hombre";"1947-12-11";74
9105;"Cliente 8953";"Hombre";"1948-12-18";73
9106;"Cliente 427";"Hombre";"1974-06-29";47
9107;"Cliente 2754";"Mujer";"1965-08-24";56
9108;"Cliente 7782";"Hombre";"1976-06-18";45
9109;"Cliente 8205";"Mujer";"1985-12-21";36
9110;"Cliente 2561";"Mujer";"1942-05-27";79
9111;"Cliente 5414";"Mujer";"1965-09-15";56
9112;"Cliente 2132";"Hombre";"1991-05-07";30
9113;"Cliente 762";"Mujer";"1968-08-13";53
9114;"Cliente 8148";"Hombre";"1959-08-04";62
9115;"Cliente 7807";"Mujer";"1996-10-02";25
9116;"Cliente 3130";"Hombre";"1994-01-04";27
9117;"Cliente 3062";"Hombre";"1956-08-30";65
9118;"Cliente 8206";"Hombre";"1989-07-07";32
9119;"Cliente 4971";"Hombre";"1944-11-22";77
9120;"Cliente 6020";"Hombre";"1968-09-29";53
9121;"Cliente 6188";"Mujer";"1978-07-06";43
9122;"Cliente 8149";"Hombre";"1941-11-06";80
9123;"Cliente 4827";"Mujer";"1960-04-13";61
9124;"Cliente 9559";"Mujer";"1950-07-31";71
9125;"Cliente 4158";"Hombre";"1960-11-26";61
9126;"Cliente 9242";"Hombre";"1994-01-20";27
9127;"Cliente 4106";"Hombre";"1980-08-24";41
9128;"Cliente 4379";"Hombre";"1947-01-17";74
9129;"Cliente 1264";"Mujer";"1962-03-24";59
9130;"Cliente 2562";"Mujer";"1994-03-26";27
9131;"Cliente 886";"Mujer";"1974-10-20";47
9132;"Cliente 3200";"Hombre";"1970-06-12";51
9133;"Cliente 6607";"Hombre";"1970-04-14";51
9134;"Cliente 2697";"Mujer";"1985-09-17";36
9135;"Cliente 5501";"Hombre";"1984-03-12";37
9136;"Cliente 2820";"Hombre";"1963-09-17";58
9137;"Cliente 4972";"Hombre";"1963-06-22";58
9138;"Cliente 4608";"Hombre";"1955-11-12";66
9139;"Cliente 7240";"Mujer";"1975-06-03";46
9140;"Cliente 328";"Mujer";"1965-03-11";56
9141;"Cliente 9719";"Mujer";"1978-06-29";43
9142;"Cliente 6347";"Mujer";"1993-08-15";28
9143;"Cliente 6857";"Hombre";"1945-11-22";76
9144;"Cliente 3592";"Hombre";"1941-05-15";80
9145;"Cliente 5986";"Hombre";"1951-04-24";70
9146;"Cliente 8816";"Hombre";"1948-09-30";73
9147;"Cliente 3538";"Mujer";"1987-04-26";34
9148;"Cliente 8466";"Hombre";"1976-10-09";45
9149;"Cliente 7149";"Hombre";"1944-09-05";77
9150;"Cliente 610";"Mujer";"1961-08-18";60
9151;"Cliente 5752";"Mujer";"1956-05-09";65
9152;"Cliente 5561";"Mujer";"1993-05-05";28
9153;"Cliente 1695";"Mujer";"1970-05-17";51
9154;"Cliente 6348";"Mujer";"1941-06-15";80
9155;"Cliente 6695";"Mujer";"1986-10-09";35
9156;"Cliente 1852";"Mujer";"1992-03-09";29
9157;"Cliente 8641";"Mujer";"1988-09-25";33
9158;"Cliente 329";"Mujer";"1947-07-28";74
9159;"Cliente 2222";"Mujer";"1962-12-14";59
9160;"Cliente 6985";"Hombre";"1944-02-24";77
9161;"Cliente 7743";"Hombre";"1941-03-11";80
9162;"Cliente 2337";"Mujer";"1947-12-19";74
9163;"Cliente 3808";"Mujer";"1942-07-27";79
9164;"Cliente 428";"Hombre";"1986-01-23";35
9165;"Cliente 7376";"Hombre";"1942-02-08";79
9166;"Cliente 4892";"Mujer";"1982-04-02";39
9167;"Cliente 330";"Hombre";"1942-09-24";79
9168;"Cliente 3466";"Mujer";"1956-06-20";65
9169;"Cliente 4828";"Mujer";"1977-05-23";44
9170;"Cliente 5562";"Mujer";"1990-03-03";31
9171;"Cliente 763";"Mujer";"1967-06-13";54
9172;"Cliente 2563";"Hombre";"1968-09-18";53
9173;"Cliente 2821";"Hombre";"1944-11-07";77
9174;"Cliente 7478";"Hombre";"1979-12-18";42
9175;"Cliente 4553";"Hombre";"1967-03-01";54
9176;"Cliente 993";"Hombre";"1959-11-28";62
9177;"Cliente 4674";"Hombre";"1958-07-25";63
9178;"Cliente 8832";"Hombre";"1972-06-01";49
9179;"Cliente 8196";"Hombre";"1997-02-01";24
9180;"Cliente 9292";"Mujer";"1946-04-18";75
9181;"Cliente 331";"Hombre";"1979-09-25";42
9182;"Cliente 5415";"Hombre";"1953-07-27";68
9183;"Cliente 8904";"Hombre";"1949-08-26";72
9184;"Cliente 5502";"Hombre";"1964-05-12";57
9185;"Cliente 1945";"Hombre";"1990-09-20";31
9186;"Cliente 5244";"Mujer";"1979-07-20";42
9187;"Cliente 5503";"Hombre";"1954-01-16";67
9188;"Cliente 8433";"Mujer";"1941-06-17";80
9189;"Cliente 3886";"Hombre";"1976-04-03";45
9190;"Cliente 1176";"Hombre";"1973-07-17";48
9191;"Cliente 7890";"Hombre";"1980-11-05";41
9192;"Cliente 8737";"Mujer";"1945-02-27";76
9193;"Cliente 8150";"Hombre";"1996-03-27";25
9194;"Cliente 5361";"Mujer";"1945-12-17";76
9195;"Cliente 9775";"Hombre";"1997-05-31";24
9196;"Cliente 2133";"Mujer";"1957-02-10";64
9197;"Cliente 9856";"Mujer";"1965-02-12";56
9198;"Cliente 8351";"Mujer";"1985-11-07";36
9199;"Cliente 9626";"Hombre";"1987-09-30";34
9200;"Cliente 1767";"Mujer";"1959-10-10";62
9201;"Cliente 9336";"Mujer";"1945-04-28";76
9202;"Cliente 8109";"Mujer";"1978-08-24";43
9203;"Cliente 9502";"Hombre";"1950-08-25";71
9204;"Cliente 2564";"Hombre";"1951-04-21";70
9205;"Cliente 332";"Hombre";"1947-06-16";74
9206;"Cliente 1422";"Mujer";"1954-01-15";67
9207;"Cliente 611";"Hombre";"1981-11-03";40
9208;"Cliente 7650";"Mujer";"1941-05-13";80
9209;"Cliente 8151";"Mujer";"1957-12-14";64
9210;"Cliente 6349";"Mujer";"1946-12-15";75
9211;"Cliente 333";"Hombre";"1965-05-18";56
9212;"Cliente 5245";"Mujer";"1947-01-27";74
9213;"Cliente 5178";"Hombre";"1987-10-09";34
9214;"Cliente 4735";"Hombre";"1965-03-21";56
9215;"Cliente 7917";"Hombre";"1943-08-08";78
9216;"Cliente 3201";"Mujer";"1942-11-29";79
9217;"Cliente 1853";"Mujer";"1944-12-10";77
9218;"Cliente 2024";"Hombre";"1943-07-29";78
9219;"Cliente 201";"Mujer";"1945-08-31";76
9220;"Cliente 6110";"Hombre";"1958-05-07";63
9221;"Cliente 5775";"Mujer";"1960-03-20";61
9222;"Cliente 3467";"Mujer";"1984-09-26";37
9223;"Cliente 7305";"Hombre";"1953-07-16";68
9224;"Cliente 8352";"Hombre";"1991-08-13";30
9225;"Cliente 5362";"Mujer";"1958-08-04";63
9226;"Cliente 6111";"Hombre";"1949-09-24";72
9227;"Cliente 6745";"Mujer";"1944-09-25";77
9228;"Cliente 3952";"Hombre";"1945-01-19";76
9229;"Cliente 7404";"Mujer";"1943-05-11";78
9230;"Cliente 8152";"Mujer";"1954-08-06";67
9231;"Cliente 8760";"Hombre";"1994-05-07";27
9232;"Cliente 1946";"Hombre";"1996-11-02";25
9233;"Cliente 3809";"Hombre";"1952-05-10";69
9234;"Cliente 4736";"Hombre";"1975-10-09";46
9235;"Cliente 102";"Hombre";"1980-06-28";41
9236;"Cliente 2565";"Hombre";"1991-08-20";30
9237;"Cliente 6440";"Hombre";"1974-03-07";47
9238;"Cliente 4554";"Hombre";"1961-10-09";60
9239;"Cliente 6920";"Mujer";"1966-12-16";55
9240;"Cliente 9257";"Hombre";"1965-01-21";56
9241;"Cliente 4829";"Mujer";"1943-02-28";78
9242;"Cliente 5563";"Hombre";"1982-11-27";39
9243;"Cliente 5322";"Hombre";"1944-01-01";77
9244;"Cliente 7716";"Mujer";"1947-01-05";74
9245;"Cliente 3662";"Hombre";"1964-06-01";57
9246;"Cliente 4830";"Mujer";"1977-06-18";44
9247;"Cliente 2755";"Mujer";"1945-08-03";76
9248;"Cliente 2223";"Mujer";"1983-02-11";38
9249;"Cliente 8705";"Mujer";"1950-09-23";71
9250;"Cliente 5776";"Mujer";"1941-09-04";80
9251;"Cliente 9394";"Mujer";"1952-05-26";69
9252;"Cliente 7430";"Mujer";"1949-05-12";72
9253;"Cliente 9948";"Hombre";"1996-05-17";25
9254;"Cliente 6986";"Hombre";"1993-01-12";28
9255;"Cliente 4380";"Hombre";"1970-06-16";51
9256;"Cliente 8542";"Mujer";"1983-09-12";38
9257;"Cliente 2566";"Mujer";"1972-07-27";49
9258;"Cliente 8267";"Hombre";"1981-01-05";40
9259;"Cliente 3953";"Hombre";"1943-11-07";78
9260;"Cliente 887";"Mujer";"1988-06-21";33
9261;"Cliente 5630";"Mujer";"1944-01-03";77
9262;"Cliente 2893";"Mujer";"1985-02-08";36
9263;"Cliente 4609";"Mujer";"1976-06-17";45
9264;"Cliente 9520";"Mujer";"1968-06-13";53
9265;"Cliente 9202";"Hombre";"1976-03-27";45
9266;"Cliente 1947";"Hombre";"1958-06-13";63
9267;"Cliente 6268";"Hombre";"1977-07-03";44
9268;"Cliente 8467";"Hombre";"1978-06-20";43
9269;"Cliente 8686";"Hombre";"1961-01-28";60
9270;"Cliente 2567";"Hombre";"1974-06-19";47
9271;"Cliente 3063";"Hombre";"1969-07-06";52
9272;"Cliente 103";"Mujer";"1951-08-15";70
9273;"Cliente 4973";"Hombre";"1991-08-02";30
9274;"Cliente 8353";"Mujer";"1988-02-08";33
9275;"Cliente 888";"Mujer";"1952-08-11";69
9276;"Cliente 5179";"Mujer";"1959-10-14";62
9277;"Cliente 5363";"Mujer";"1992-06-09";29
9278;"Cliente 4269";"Hombre";"1984-08-30";37
9279;"Cliente 2269";"Hombre";"1965-12-29";56
9280;"Cliente 523";"Mujer";"1995-08-23";26
9281;"Cliente 994";"Hombre";"1991-12-22";30
9282;"Cliente 1177";"Mujer";"1943-11-14";78
9283;"Cliente 9818";"Hombre";"1943-05-22";78
9284;"Cliente 7209";"Hombre";"1985-05-10";36
9285;"Cliente 7028";"Hombre";"1948-10-11";73
9286;"Cliente 4974";"Hombre";"1952-12-17";69
9287;"Cliente 3064";"Hombre";"1990-08-14";31
9288;"Cliente 5463";"Hombre";"1979-12-16";42
9289;"Cliente 7105";"Mujer";"1952-12-12";69
9290;"Cliente 2698";"Hombre";"1972-06-03";49
9291;"Cliente 2134";"Mujer";"1951-05-07";70
9292;"Cliente 889";"Hombre";"1971-09-18";50
9293;"Cliente 1265";"Hombre";"1956-12-09";65
9294;"Cliente 4975";"Mujer";"1992-10-05";29
9295;"Cliente 8687";"Hombre";"1963-03-27";58
9296;"Cliente 524";"Mujer";"1953-05-07";68
9297;"Cliente 9203";"Hombre";"1994-12-18";27
9298;"Cliente 3747";"Hombre";"1991-02-17";30
9299;"Cliente 7106";"Mujer";"1943-04-03";78
9300;"Cliente 2224";"Mujer";"1944-12-20";77
9301;"Cliente 9551";"Mujer";"1985-12-02";36
9302;"Cliente 9274";"Mujer";"1973-03-05";48
9303;"Cliente 8497";"Hombre";"1955-04-24";66
9304;"Cliente 3810";"Hombre";"1956-04-28";65
9305;"Cliente 9343";"Hombre";"1990-07-06";31
9306;"Cliente 4381";"Mujer";"1962-02-23";59
9307;"Cliente 6570";"Hombre";"1975-02-06";46
9308;"Cliente 5813";"Hombre";"1956-03-19";65
9309;"Cliente 9052";"Hombre";"1983-09-16";38
9310;"Cliente 2568";"Hombre";"1981-06-22";40
9311;"Cliente 2338";"Hombre";"1997-05-14";24
9312;"Cliente 3593";"Mujer";"1986-10-21";35
9313;"Cliente 104";"Hombre";"1984-12-14";37
9314;"Cliente 5564";"Mujer";"1978-11-07";43
9315;"Cliente 5565";"Hombre";"1944-06-27";77
9316;"Cliente 8777";"Mujer";"1956-01-20";65
9317;"Cliente 5566";"Hombre";"1980-10-12";41
9318;"Cliente 1266";"Mujer";"1945-02-14";76
9319;"Cliente 5246";"Mujer";"1947-05-05";74
9320;"Cliente 5112";"Hombre";"1974-08-06";47
9321;"Cliente 1509";"Mujer";"1986-02-23";35
9322;"Cliente 334";"Hombre";"1995-05-14";26
9323;"Cliente 8922";"Hombre";"1989-03-06";32
9324;"Cliente 4675";"Mujer";"1997-08-26";24
9325;"Cliente 8134";"Hombre";"1948-10-06";73
9326;"Cliente 5416";"Hombre";"1994-08-22";27
9327;"Cliente 6221";"Hombre";"1960-03-02";61
9328;"Cliente 3887";"Hombre";"1943-02-02";78
9329;"Cliente 1060";"Hombre";"1950-02-28";71
9330;"Cliente 5323";"Hombre";"1981-07-18";40
9331;"Cliente 9136";"Hombre";"1941-09-10";80
9332;"Cliente 6696";"Hombre";"1974-04-30";47
9333;"Cliente 890";"Hombre";"1981-05-06";40
9334;"Cliente 4610";"Mujer";"1965-10-05";56
9335;"Cliente 8852";"Hombre";"1976-12-10";45
9336;"Cliente 8153";"Mujer";"1995-01-08";26
9337;"Cliente 3594";"Mujer";"1976-07-01";45
9338;"Cliente 4926";"Hombre";"1968-04-30";53
9339;"Cliente 429";"Hombre";"1965-10-11";56
9340;"Cliente 9275";"Mujer";"1951-01-15";70
9341;"Cliente 1768";"Hombre";"1992-10-05";29
9342;"Cliente 1769";"Mujer";"1954-06-09";67
9343;"Cliente 8207";"Mujer";"1957-12-11";64
9344;"Cliente 1948";"Hombre";"1980-02-23";41
9345;"Cliente 8110";"Hombre";"1967-12-28";54
9346;"Cliente 3202";"Hombre";"1993-05-06";28
9347;"Cliente 6395";"Hombre";"1986-03-10";35
9348;"Cliente 2419";"Hombre";"1972-10-24";49
9349;"Cliente 7333";"Mujer";"1948-08-21";73
9350;"Cliente 6571";"Hombre";"1975-07-22";46
9351;"Cliente 7808";"Mujer";"1941-07-05";80
9352;"Cliente 1770";"Mujer";"1967-08-11";54
9353;"Cliente 9537";"Hombre";"1987-09-20";34
9354;"Cliente 8018";"Mujer";"1974-02-05";47
9355;"Cliente 891";"Hombre";"1959-05-17";62
9356;"Cliente 8282";"Hombre";"1978-10-10";43
9357;"Cliente 6154";"Mujer";"1951-10-11";70
9358;"Cliente 7189";"Hombre";"1977-03-05";44
9359;"Cliente 8208";"Mujer";"1963-10-28";58
9360;"Cliente 7608";"Hombre";"1943-03-21";78
9361;"Cliente 6608";"Mujer";"1973-11-21";48
9362;"Cliente 9051";"Hombre";"1960-12-28";61
9363;"Cliente 7446";"Hombre";"1941-07-25";80
9364;"Cliente 9110";"Mujer";"1941-06-02";80
9365;"Cliente 3811";"Hombre";"1981-04-05";40
9366;"Cliente 1949";"Hombre";"1976-11-16";45
9367;"Cliente 764";"Hombre";"1978-03-27";43
9368;"Cliente 7651";"Hombre";"1944-05-06";77
9369;"Cliente 7334";"Mujer";"1945-05-27";76
9370;"Cliente 4382";"Mujer";"1952-02-19";69
9371;"Cliente 3468";"Mujer";"1943-10-09";78
9372;"Cliente 3663";"Hombre";"1953-07-12";68
9373;"Cliente 9503";"Hombre";"1982-02-22";39
9374;"Cliente 9484";"Mujer";"1955-01-07";66
9375;"Cliente 1614";"Mujer";"1944-01-03";77
9376;"Cliente 6835";"Hombre";"1992-06-05";29
9377;"Cliente 9694";"Hombre";"1946-02-24";75
9378;"Cliente 5417";"Mujer";"1969-11-11";52
9379;"Cliente 612";"Hombre";"1946-05-29";75
9380;"Cliente 8065";"Hombre";"1978-09-16";43
9381;"Cliente 105";"Mujer";"1942-02-13";79
9382;"Cliente 4012";"Mujer";"1969-10-15";52
9383;"Cliente 3812";"Hombre";"1983-05-04";38
9384;"Cliente 1061";"Hombre";"1977-10-29";44
9385;"Cliente 5736";"Mujer";"1987-10-06";34
9386;"Cliente 106";"Hombre";"1954-11-02";67
9387;"Cliente 202";"Mujer";"1958-05-07";63
9388;"Cliente 3595";"Mujer";"1995-06-23";26
9389;"Cliente 2699";"Hombre";"1971-09-02";50
9390;"Cliente 1615";"Hombre";"1990-11-12";31
9391;"Cliente 7848";"Hombre";"1979-01-09";42
9392;"Cliente 1315";"Hombre";"1959-11-04";62
9393;"Cliente 9137";"Hombre";"1984-11-12";37
9394;"Cliente 5987";"Mujer";"1993-05-18";28
9395;"Cliente 9373";"Hombre";"1962-09-23";59
9396;"Cliente 2569";"Mujer";"1975-06-05";46
9397;"Cliente 9591";"Hombre";"1986-11-01";35
9398;"Cliente 9293";"Hombre";"1941-07-13";80
9399;"Cliente 5854";"Mujer";"1972-02-25";49
9400;"Cliente 1423";"Mujer";"1952-03-08";69
9401;"Cliente 3813";"Hombre";"1947-06-13";74
9402;"Cliente 6234";"Hombre";"1950-01-19";71
9403;"Cliente 9610";"Mujer";"1942-03-21";79
9404;"Cliente 8833";"Hombre";"1981-12-11";40
9405;"Cliente 4737";"Mujer";"1946-12-18";75
9406;"Cliente 7877";"Hombre";"1949-03-16";72
9407;"Cliente 1510";"Hombre";"1973-03-25";48
9408;"Cliente 7431";"Hombre";"1956-01-20";65
9409;"Cliente 1267";"Hombre";"1969-01-04";52
9410;"Cliente 6054";"Hombre";"1966-02-02";55
9411;"Cliente 3131";"Hombre";"1965-10-27";56
9412;"Cliente 8543";"Hombre";"1945-11-12";76
9413;"Cliente 6297";"Hombre";"1989-11-07";32
9414;"Cliente 8579";"Hombre";"1964-09-15";57
9415;"Cliente 5324";"Hombre";"1986-10-21";35
9416;"Cliente 7949";"Mujer";"1993-12-10";28
9417;"Cliente 3748";"Mujer";"1958-10-16";63
9418;"Cliente 9611";"Mujer";"1996-03-09";25
9419;"Cliente 9903";"Hombre";"1956-09-26";65
9420;"Cliente 477";"Hombre";"1941-06-13";80
9421;"Cliente 3539";"Mujer";"1944-08-20";77
9422;"Cliente 9344";"Hombre";"1951-02-23";70
9423;"Cliente 8042";"Hombre";"1956-08-20";65
9424;"Cliente 7983";"Mujer";"1972-04-23";49
9425;"Cliente 1424";"Hombre";"1941-12-25";80
9426;"Cliente 9228";"Mujer";"1979-08-27";42
9427;"Cliente 9120";"Hombre";"1989-03-21";32
9428;"Cliente 2985";"Mujer";"1959-07-03";62
9429;"Cliente 5688";"Hombre";"1958-01-02";63
9430;"Cliente 2025";"Hombre";"1942-11-09";79
9431;"Cliente 107";"Mujer";"1988-01-09";33
9432;"Cliente 9099";"Mujer";"1985-07-15";36
9433;"Cliente 7107";"Hombre";"1965-03-29";56
9434;"Cliente 3132";"Hombre";"1983-05-04";38
9435;"Cliente 8566";"Hombre";"1954-11-15";67
9436;"Cliente 6697";"Mujer";"1994-08-06";27
9437;"Cliente 8000";"Mujer";"1994-08-16";27
9438;"Cliente 3664";"Hombre";"1993-12-12";28
9439;"Cliente 9783";"Hombre";"1948-05-20";73
9440;"Cliente 1854";"Hombre";"1946-11-29";75
9441;"Cliente 3665";"Hombre";"1943-08-15";78
9442;"Cliente 1771";"Mujer";"1953-06-30";68
9443;"Cliente 3400";"Mujer";"1954-04-10";67
9444;"Cliente 6396";"Mujer";"1953-02-07";68
